concessionaria;ano_do_pnv_snv;rodovia_uf;sentido;subtipo_de_pista;numero_de_faixas;km_m_inicial;latitude_inicial;latitude_final;km_m_final;longitude_inicial;longitude_final
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;656,581;-20,880932;-20,908355;660,910;-43,802433;-43,828772
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;660,911;-20,908355;-20,912100;661,350;-43,828772;-43,827768
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;661,351;-20,912100;-20,917057;661,990;-43,827768;-43,824948
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;661,991;-20,917057;-20,921104;662,490;-43,824948;-43,823058
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;662,491;-20,921104;-20,931634;663,810;-43,823058;-43,817546
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;663,811;-20,931634;-20,932384;663,900;-43,817546;-43,817269
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;663,901;-20,932384;-20,936668;664,410;-43,817269;-43,815682
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;664,411;-20,936668;-20,944128;665,470;-43,815682;-43,809427
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;665,471;-20,944128;-20,945613;665,810;-43,809427;-43,806299
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;665,811;-20,945613;-20,946943;666,660;-43,806299;-43,798543
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;666,661;-20,946943;-20,947533;666,750;-43,798543;-43,797915
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;666,751;-20,947533;-20,948605;666,910;-43,797915;-43,796871
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;666,911;-20,948605;-20,955143;667,860;-43,796871;-43,791424
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;667,861;-20,955143;-21,043503;679,580;-43,791424;-43,760452
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;679,581;-21,043503;-21,049124;680,380;-43,760452;-43,763295
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;680,381;-21,049124;-21,055165;681,050;-43,763295;-43,763750
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;593,261;-20,395275;-20,418965;596,950;-43,904916;-43,884071
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;754,961;-21,527559;-21,529134;755,210;-43,519685;-43,518334
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;616,261;-20,551172;-20,645569;627,710;-43,815210;-43,810417
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;698,931;-21,196395;-21,260115;713,960;-43,749387;-43,662377
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;757,311;-21,545052;-21,549370;757,930;-43,510645;-43,507577
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;757,931;-21,549370;-21,557636;759,010;-43,507577;-43,505086
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;759,011;-21,557636;-21,640964;772,510;-43,505086;-43,437854
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;772,511;-21,640964;-21,642255;772,850;-43,437854;-43,436968
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;772,851;-21,642255;-21,642629;772,950;-43,436968;-43,436697
VIA MINEIRA;2012;BR-40/MG;Decrescente;Multifaixa;2;615,160;-20,543168;-20,519516;612,061;-43,820864;-43,833127
VIA MINEIRA;2012;BR-40/MG;Decrescente;Dupla;2;610,610;-20,509858;-20,509109;610,511;-43,840062;-43,839401
VIA MINEIRA;2012;BR-40/MG;Decrescente;Multifaixa;2;596,950;-20,418965;-20,395275;593,261;-43,884071;-43,904916
VIA MINEIRA;2012;BR-40/MG;Decrescente;Dupla;2;580,060;-20,296378;-20,282507;578,211;-43,939207;-43,944762
VIA MINEIRA;2012;BR-40/MG;Decrescente;Multifaixa;2;578,210;-20,282507;-20,245852;573,571;-43,944762;-43,964394
VIA MINEIRA;2012;BR-40/MG;Decrescente;Dupla;2;573,570;-20,245852;-20,239428;572,831;-43,964394;-43,966381
VIA MINEIRA;2012;BR-40/MG;Decrescente;Dupla;2;563,960;-20,162587;-20,157626;563,411;-43,964949;-43,963875
VIA MINEIRA;2012;BR-40/MG;Decrescente;Multifaixa;2;572,830;-20,239428;-20,162587;563,961;-43,966381;-43,964949
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;681,051;-21,055165;-21,061704;681,810;-43,763750;-43,761968
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;681,811;-21,061704;-21,065078;682,550;-43,761968;-43,767629
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;682,551;-21,065078;-21,070180;683,230;-43,767629;-43,770276
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;683,231;-21,070180;-21,143463;692,570;-43,770276;-43,766215
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;692,571;-21,143463;-21,149383;693,210;-43,766215;-43,763351
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;693,211;-21,149383;-21,179239;696,810;-43,763351;-43,756319
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;696,811;-21,179239;-21,182790;697,310;-43,756319;-43,753863
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;697,311;-21,182790;-21,196395;698,930;-43,753863;-43,749387
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;713,961;-21,260115;-21,264771;714,560;-43,662377;-43,660315
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;714,561;-21,264771;-21,372107;732,740;-43,660315;-43,571817
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;732,741;-21,372107;-21,388520;734,610;-43,571817;-43,569225
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;734,611;-21,388520;-21,395361;735,510;-43,569225;-43,566948
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;735,511;-21,395361;-21,396199;735,610;-43,566948;-43,566816
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;735,611;-21,396199;-21,400517;736,140;-43,566816;-43,565607
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;736,141;-21,400517;-21,403986;736,550;-43,565607;-43,567041
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;736,551;-21,403986;-21,406174;736,810;-43,567041;-43,567803
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;736,811;-21,406174;-21,407561;736,950;-43,567803;-43,567837
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;736,951;-21,407561;-21,416273;738,060;-43,567837;-43,563473
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;738,061;-21,416273;-21,419349;738,410;-43,563473;-43,562713
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;738,411;-21,419349;-21,420905;738,810;-43,562713;-43,559213
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;738,811;-21,420905;-21,426115;739,460;-43,559213;-43,557047
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;739,461;-21,426115;-21,438755;741,610;-43,557047;-43,556696
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;741,611;-21,438755;-21,449751;742,810;-43,556696;-43,557546
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;742,811;-21,449751;-21,452024;743,150;-43,557546;-43,558152
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;743,151;-21,452024;-21,455658;743,610;-43,558152;-43,558153
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;743,611;-21,455658;-21,459811;744,110;-43,558153;-43,559209
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;744,111;-21,459811;-21,462868;744,610;-43,559209;-43,562745
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;744,611;-21,462868;-21,466122;745,110;-43,562745;-43,560289
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;745,111;-21,466122;-21,470699;745,750;-43,560289;-43,557130
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;745,751;-21,470699;-21,470022;747,010;-43,557130;-43,546949
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;747,011;-21,470022;-21,470939;747,210;-43,546949;-43,545710
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;747,211;-21,470939;-21,471567;747,280;-43,545710;-43,545674
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;747,281;-21,471567;-21,472822;747,410;-43,545674;-43,545952
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;747,411;-21,472822;-21,473707;747,510;-43,545952;-43,546211
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;747,511;-21,473707;-21,480231;748,510;-43,546211;-43,541769
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;748,511;-21,480231;-21,481499;748,710;-43,541769;-43,540864
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;748,711;-21,481499;-21,483739;749,150;-43,540864;-43,537406
VIA MINEIRA;2012;BR-40/MG;Crescente;Simples;2;749,151;-21,483739;-21,485632;749,440;-43,537406;-43,535462
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;749,441;-21,485632;-21,487692;749,710;-43,535462;-43,534221
VIA MINEIRA;2012;BR-40/MG;Crescente;Dupla;2;749,711;-21,487692;-21,490528;750,090;-43,534221;-43,535245
VIA MINEIRA;2012;BR-40/MG;Crescente;Multifaixa;2;750,091;-21,490528;-21,495624;750,660;-43,535245;-43,535161
